sdc_event_id,superevent_id,model_id,model_filepath,gcn_filepath,timestamp_utc,distance_mpc,z,pointings
972,GW290712a,1653,gammapy_models/GW290712a_catO5_1653_gammapy.fits,GCNs/GW290712a_GCN.json,2029-07-12 10:27:57.164313,1440.0,0.273,[]
973,GW290712b,1321,gammapy_models/GW290712b_catO5_1321_gammapy.fits,GCNs/GW290712b_GCN.json,2029-07-12 20:18:18.324718,761.0,0.154,[]
974,GW290713a,1816,gammapy_models/GW290713a_catO5_1816_gammapy.fits,GCNs/GW290713a_GCN.json,2029-07-13 06:42:08.797617,431.0,0.091,[]
975,GW290714a,1260,gammapy_models/GW290714a_catO5_1260_gammapy.fits,GCNs/GW290714a_GCN.json,2029-07-14 02:49:04.752634,2460.0,0.433,[]
976,GW290714b,1625,gammapy_models/GW290714b_catO5_1625_gammapy.fits,GCNs/GW290714b_GCN.json,2029-07-14 12:11:42.109872,327.0,0.07,[]
977,GW290714c,1258,gammapy_models/GW290714c_catO5_1258_gammapy.fits,GCNs/GW290714c_GCN.json,2029-07-14 12:33:08.575001,774.0,0.157,[]
978,GW290715a,659,gammapy_models/GW290715a_catO5_659_gammapy.fits,GCNs/GW290715a_GCN.json,2029-07-15 22:37:49.110274,1130.0,0.221,[]
979,GW290716a,315,gammapy_models/GW290716a_catO5_315_gammapy.fits,GCNs/GW290716a_GCN.json,2029-07-16 09:18:28.983772,733.0,0.149,[]
980,GW290717a,404,gammapy_models/GW290717a_catO5_404_gammapy.fits,GCNs/GW290717a_GCN.json,2029-07-17 08:06:30.955276,488.0,0.102,[]
981,GW290718a,88,gammapy_models/GW290718a_catO5_88_gammapy.fits,GCNs/GW290718a_GCN.json,2029-07-18 16:41:36.636519,783.0,0.159,[]
982,GW290718b,2078,gammapy_models/GW290718b_catO5_2078_gammapy.fits,GCNs/GW290718b_GCN.json,2029-07-18 17:59:04.792579,172.0,0.038,[]
983,GW290719a,1148,gammapy_models/GW290719a_catO5_1148_gammapy.fits,GCNs/GW290719a_GCN.json,2029-07-19 04:14:35.487507,887.0,0.178,[]
984,GW290720a,1429,gammapy_models/GW290720a_catO5_1429_gammapy.fits,GCNs/GW290720a_GCN.json,2029-07-20 18:48:14.633162,1160.0,0.226,[]
985,GW290722a,685,gammapy_models/GW290722a_catO5_685_gammapy.fits,GCNs/GW290722a_GCN.json,2029-07-22 03:45:56.086170,924.0,0.184,[]
986,GW290723a,1113,gammapy_models/GW290723a_catO5_1113_gammapy.fits,GCNs/GW290723a_GCN.json,2029-07-23 13:03:50.956394,518.0,0.108,[]
987,GW290724a,152,gammapy_models/GW290724a_catO5_152_gammapy.fits,GCNs/GW290724a_GCN.json,2029-07-24 12:44:20.772243,765.0,0.155,[]
988,GW290724b,1854,gammapy_models/GW290724b_catO5_1854_gammapy.fits,GCNs/GW290724b_GCN.json,2029-07-24 14:19:47.200293,674.0,0.138,[]
989,GW290724c,2146,gammapy_models/GW290724c_catO5_2146_gammapy.fits,GCNs/GW290724c_GCN.json,2029-07-24 21:40:29.867692,567.0,0.118,[]
990,GW290725a,718,gammapy_models/GW290725a_catO5_718_gammapy.fits,GCNs/GW290725a_GCN.json,2029-07-25 20:47:53.865352,691.0,0.141,[]
991,GW290725b,1352,gammapy_models/GW290725b_catO5_1352_gammapy.fits,GCNs/GW290725b_GCN.json,2029-07-25 22:07:47.282012,452.0,0.095,[]
992,GW290726a,667,gammapy_models/GW290726a_catO5_667_gammapy.fits,GCNs/GW290726a_GCN.json,2029-07-26 00:18:41.026164,503.0,0.105,[]
993,GW290728a,2012,gammapy_models/GW290728a_catO5_2012_gammapy.fits,GCNs/GW290728a_GCN.json,2029-07-28 00:44:17.379099,495.0,0.104,[]
994,GW290728b,2219,gammapy_models/GW290728b_catO5_2219_gammapy.fits,GCNs/GW290728b_GCN.json,2029-07-28 07:35:55.504065,355.0,0.076,[]
995,GW290728c,686,gammapy_models/GW290728c_catO5_686_gammapy.fits,GCNs/GW290728c_GCN.json,2029-07-28 07:58:27.735157,705.0,0.144,[]
996,GW290728d,1789,gammapy_models/GW290728d_catO5_1789_gammapy.fits,GCNs/GW290728d_GCN.json,2029-07-28 08:12:36.147821,862.0,0.173,[]
997,GW290728e,2127,gammapy_models/GW290728e_catO5_2127_gammapy.fits,GCNs/GW290728e_GCN.json,2029-07-28 16:46:01.966730,671.0,0.138,[]
998,GW290728f,802,gammapy_models/GW290728f_catO5_802_gammapy.fits,GCNs/GW290728f_GCN.json,2029-07-28 20:17:02.036604,958.0,0.19,[]
999,GW290729a,1439,gammapy_models/GW290729a_catO5_1439_gammapy.fits,GCNs/GW290729a_GCN.json,2029-07-29 18:15:55.797253,895.0,0.179,[]
1000,GW290730a,1864,gammapy_models/GW290730a_catO5_1864_gammapy.fits,GCNs/GW290730a_GCN.json,2029-07-30 13:00:01.733411,190.0,0.042,[]
1001,GW290801a,240,gammapy_models/GW290801a_catO5_240_gammapy.fits,GCNs/GW290801a_GCN.json,2029-08-01 13:51:59.824829,1480.0,0.28,[]
1002,GW290802a,883,gammapy_models/GW290802a_catO5_883_gammapy.fits,GCNs/GW290802a_GCN.json,2029-08-02 02:09:56.990238,694.0,0.142,[]
1003,GW290802b,2160,gammapy_models/GW290802b_catO5_2160_gammapy.fits,GCNs/GW290802b_GCN.json,2029-08-02 13:30:39.585515,947.0,0.188,[]
1004,GW290802c,1761,gammapy_models/GW290802c_catO5_1761_gammapy.fits,GCNs/GW290802c_GCN.json,2029-08-02 23:11:23.400391,888.0,0.178,[]
1005,GW290803a,242,gammapy_models/GW290803a_catO5_242_gammapy.fits,GCNs/GW290803a_GCN.json,2029-08-03 00:01:27.679440,366.0,0.078,[]
1006,GW290803b,1592,gammapy_models/GW290803b_catO5_1592_gammapy.fits,GCNs/GW290803b_GCN.json,2029-08-03 08:10:03.458097,494.0,0.104,[]
1007,GW290804a,787,gammapy_models/GW290804a_catO5_787_gammapy.fits,GCNs/GW290804a_GCN.json,2029-08-04 09:43:00.267056,543.0,0.113,[]
1008,GW290804b,634,gammapy_models/GW290804b_catO5_634_gammapy.fits,GCNs/GW290804b_GCN.json,2029-08-04 19:10:12.436455,286.0,0.062,[]
1009,GW290805a,835,gammapy_models/GW290805a_catO5_835_gammapy.fits,GCNs/GW290805a_GCN.json,2029-08-05 09:13:01.909081,881.0,0.176,[]
1010,GW290805b,2100,gammapy_models/GW290805b_catO5_2100_gammapy.fits,GCNs/GW290805b_GCN.json,2029-08-05 16:28:47.422222,418.0,0.089,[]
1011,GW290806a,777,gammapy_models/GW290806a_catO5_777_gammapy.fits,GCNs/GW290806a_GCN.json,2029-08-06 10:23:42.500782,691.0,0.141,[]
1012,GW290806b,1183,gammapy_models/GW290806b_catO5_1183_gammapy.fits,GCNs/GW290806b_GCN.json,2029-08-06 12:03:42.835361,554.0,0.115,[]
1013,GW290806c,2214,gammapy_models/GW290806c_catO5_2214_gammapy.fits,GCNs/GW290806c_GCN.json,2029-08-06 12:26:18.292565,412.0,0.087,[]
1014,GW290807a,61,gammapy_models/GW290807a_catO5_61_gammapy.fits,GCNs/GW290807a_GCN.json,2029-08-07 00:17:12.358745,474.0,0.1,[]
1015,GW290807b,2146,gammapy_models/GW290807b_catO5_2146_gammapy.fits,GCNs/GW290807b_GCN.json,2029-08-07 03:35:05.163376,567.0,0.118,[]
1016,GW290807c,393,gammapy_models/GW290807c_catO5_393_gammapy.fits,GCNs/GW290807c_GCN.json,2029-08-07 07:56:13.285652,346.0,0.074,[]
1017,GW290807d,511,gammapy_models/GW290807d_catO5_511_gammapy.fits,GCNs/GW290807d_GCN.json,2029-08-07 11:49:01.366463,603.0,0.125,[]
1018,GW290807e,883,gammapy_models/GW290807e_catO5_883_gammapy.fits,GCNs/GW290807e_GCN.json,2029-08-07 16:51:57.507627,694.0,0.142,[]
1019,GW290808a,1768,gammapy_models/GW290808a_catO5_1768_gammapy.fits,GCNs/GW290808a_GCN.json,2029-08-08 13:56:04.212425,474.0,0.1,[]
1020,GW290808b,794,gammapy_models/GW290808b_catO5_794_gammapy.fits,GCNs/GW290808b_GCN.json,2029-08-08 19:06:13.910126,735.0,0.15,[]
1021,GW290809a,784,gammapy_models/GW290809a_catO5_784_gammapy.fits,GCNs/GW290809a_GCN.json,2029-08-09 08:25:10.107330,1840.0,0.338,[]
1022,GW290810a,2155,gammapy_models/GW290810a_catO5_2155_gammapy.fits,GCNs/GW290810a_GCN.json,2029-08-10 10:22:56.365640,385.0,0.082,[]
1023,GW290811a,1462,gammapy_models/GW290811a_catO5_1462_gammapy.fits,GCNs/GW290811a_GCN.json,2029-08-11 19:00:11.025019,560.0,0.116,[]
1024,GW290812a,418,gammapy_models/GW290812a_catO5_418_gammapy.fits,GCNs/GW290812a_GCN.json,2029-08-12 06:04:33.695996,1350.0,0.258,[]
1025,GW290812b,37,gammapy_models/GW290812b_catO5_37_gammapy.fits,GCNs/GW290812b_GCN.json,2029-08-12 09:21:41.489734,595.0,0.123,[]
1026,GW290812c,1986,gammapy_models/GW290812c_catO5_1986_gammapy.fits,GCNs/GW290812c_GCN.json,2029-08-12 09:39:55.654968,173.0,0.038,[]
1027,GW290812d,1370,gammapy_models/GW290812d_catO5_1370_gammapy.fits,GCNs/GW290812d_GCN.json,2029-08-12 13:31:15.318361,306.0,0.066,[]
1028,GW290812e,1713,gammapy_models/GW290812e_catO5_1713_gammapy.fits,GCNs/GW290812e_GCN.json,2029-08-12 20:36:21.750222,1190.0,0.231,[]
1029,GW290813a,1715,gammapy_models/GW290813a_catO5_1715_gammapy.fits,GCNs/GW290813a_GCN.json,2029-08-13 02:54:48.746822,1050.0,0.207,[]
1030,GW290813b,580,gammapy_models/GW290813b_catO5_580_gammapy.fits,GCNs/GW290813b_GCN.json,2029-08-13 10:17:59.353074,184.0,0.04,[]
1031,GW290813c,10,gammapy_models/GW290813c_catO5_10_gammapy.fits,GCNs/GW290813c_GCN.json,2029-08-13 22:36:00.493919,256.0,0.055,[]
1032,GW290814a,348,gammapy_models/GW290814a_catO5_348_gammapy.fits,GCNs/GW290814a_GCN.json,2029-08-14 17:56:14.902146,535.0,0.112,[]
1033,GW290814b,1900,gammapy_models/GW290814b_catO5_1900_gammapy.fits,GCNs/GW290814b_GCN.json,2029-08-14 23:29:34.572531,600.0,0.124,[]
1034,GW290816a,2270,gammapy_models/GW290816a_catO5_2270_gammapy.fits,GCNs/GW290816a_GCN.json,2029-08-16 06:53:32.350178,602.0,0.125,[]
1035,GW290817a,1925,gammapy_models/GW290817a_catO5_1925_gammapy.fits,GCNs/GW290817a_GCN.json,2029-08-17 08:51:18.446834,596.0,0.123,[]
1036,GW290818a,509,gammapy_models/GW290818a_catO5_509_gammapy.fits,GCNs/GW290818a_GCN.json,2029-08-18 19:59:20.097337,543.0,0.113,[]
1037,GW290818b,2089,gammapy_models/GW290818b_catO5_2089_gammapy.fits,GCNs/GW290818b_GCN.json,2029-08-18 21:35:06.680782,412.0,0.087,[]
1038,GW290819a,1205,gammapy_models/GW290819a_catO5_1205_gammapy.fits,GCNs/GW290819a_GCN.json,2029-08-19 01:13:34.381929,1410.0,0.268,[]
1039,GW290819b,239,gammapy_models/GW290819b_catO5_239_gammapy.fits,GCNs/GW290819b_GCN.json,2029-08-19 09:04:02.085766,790.0,0.16,[]
1040,GW290819c,950,gammapy_models/GW290819c_catO5_950_gammapy.fits,GCNs/GW290819c_GCN.json,2029-08-19 10:10:52.455122,735.0,0.15,[]
1041,GW290821a,535,gammapy_models/GW290821a_catO5_535_gammapy.fits,GCNs/GW290821a_GCN.json,2029-08-21 06:36:20.943559,141.0,0.031,[]
1042,GW290821b,352,gammapy_models/GW290821b_catO5_352_gammapy.fits,GCNs/GW290821b_GCN.json,2029-08-21 11:36:45.891256,489.0,0.103,[]
1043,GW290821c,1764,gammapy_models/GW290821c_catO5_1764_gammapy.fits,GCNs/GW290821c_GCN.json,2029-08-21 22:00:49.888859,628.0,0.129,[]
1044,GW290822a,308,gammapy_models/GW290822a_catO5_308_gammapy.fits,GCNs/GW290822a_GCN.json,2029-08-22 00:05:30.582686,1030.0,0.203,[]
1045,GW290822b,889,gammapy_models/GW290822b_catO5_889_gammapy.fits,GCNs/GW290822b_GCN.json,2029-08-22 06:35:36.038678,970.0,0.192,[]
1046,GW290823a,1461,gammapy_models/GW290823a_catO5_1461_gammapy.fits,GCNs/GW290823a_GCN.json,2029-08-23 00:44:12.733865,451.0,0.095,[]
1047,GW290823b,2002,gammapy_models/GW290823b_catO5_2002_gammapy.fits,GCNs/GW290823b_GCN.json,2029-08-23 16:26:46.602307,455.0,0.096,[]
1048,GW290824a,161,gammapy_models/GW290824a_catO5_161_gammapy.fits,GCNs/GW290824a_GCN.json,2029-08-24 02:29:03.690686,827.0,0.167,[]
1049,GW290825a,1046,gammapy_models/GW290825a_catO5_1046_gammapy.fits,GCNs/GW290825a_GCN.json,2029-08-25 02:08:34.336896,1080.0,0.212,[]
1050,GW290826a,440,gammapy_models/GW290826a_catO5_440_gammapy.fits,GCNs/GW290826a_GCN.json,2029-08-26 07:33:48.734492,960.0,0.191,[]
1051,GW290826b,2071,gammapy_models/GW290826b_catO5_2071_gammapy.fits,GCNs/GW290826b_GCN.json,2029-08-26 15:14:45.215092,320.0,0.069,[]
1052,GW290827a,1411,gammapy_models/GW290827a_catO5_1411_gammapy.fits,GCNs/GW290827a_GCN.json,2029-08-27 01:32:41.761172,987.0,0.196,[]
1053,GW290827b,1327,gammapy_models/GW290827b_catO5_1327_gammapy.fits,GCNs/GW290827b_GCN.json,2029-08-27 07:06:20.439999,404.0,0.086,[]
1054,GW290827c,1426,gammapy_models/GW290827c_catO5_1426_gammapy.fits,GCNs/GW290827c_GCN.json,2029-08-27 17:54:47.655898,587.0,0.122,[]
1055,GW290827d,1957,gammapy_models/GW290827d_catO5_1957_gammapy.fits,GCNs/GW290827d_GCN.json,2029-08-27 22:25:27.904170,213.0,0.046,[]
1056,GW290828a,594,gammapy_models/GW290828a_catO5_594_gammapy.fits,GCNs/GW290828a_GCN.json,2029-08-28 16:00:31.694663,1400.0,0.267,[]
1057,GW290829a,1800,gammapy_models/GW290829a_catO5_1800_gammapy.fits,GCNs/GW290829a_GCN.json,2029-08-29 00:31:58.288509,907.0,0.181,[]
1058,GW290829b,1723,gammapy_models/GW290829b_catO5_1723_gammapy.fits,GCNs/GW290829b_GCN.json,2029-08-29 09:48:01.679084,384.0,0.082,[]
1059,GW290830a,1527,gammapy_models/GW290830a_catO5_1527_gammapy.fits,GCNs/GW290830a_GCN.json,2029-08-30 22:53:34.307367,234.0,0.051,[]
1060,GW290901a,2214,gammapy_models/GW290901a_catO5_2214_gammapy.fits,GCNs/GW290901a_GCN.json,2029-09-01 06:01:09.506069,412.0,0.087,[]
1061,GW290902a,810,gammapy_models/GW290902a_catO5_810_gammapy.fits,GCNs/GW290902a_GCN.json,2029-09-02 18:25:01.774182,293.0,0.063,[]
1062,GW290902b,1528,gammapy_models/GW290902b_catO5_1528_gammapy.fits,GCNs/GW290902b_GCN.json,2029-09-02 20:24:25.972815,1510.0,0.285,[]
1063,GW290904a,1383,gammapy_models/GW290904a_catO5_1383_gammapy.fits,GCNs/GW290904a_GCN.json,2029-09-04 00:41:24.771989,608.0,0.126,[]
1064,GW290904b,1608,gammapy_models/GW290904b_catO5_1608_gammapy.fits,GCNs/GW290904b_GCN.json,2029-09-04 03:24:42.578835,355.0,0.076,[]
1065,GW290904c,1355,gammapy_models/GW290904c_catO5_1355_gammapy.fits,GCNs/GW290904c_GCN.json,2029-09-04 04:33:20.838045,420.0,0.089,[]
1066,GW290904d,29,gammapy_models/GW290904d_catO5_29_gammapy.fits,GCNs/GW290904d_GCN.json,2029-09-04 12:11:44.520138,431.0,0.091,[]
1067,GW290904e,704,gammapy_models/GW290904e_catO5_704_gammapy.fits,GCNs/GW290904e_GCN.json,2029-09-04 21:57:30.719924,907.0,0.181,[]
1068,GW290905a,199,gammapy_models/GW290905a_catO5_199_gammapy.fits,GCNs/GW290905a_GCN.json,2029-09-05 19:56:16.583961,1190.0,0.231,[]
1069,GW290906a,1893,gammapy_models/GW290906a_catO5_1893_gammapy.fits,GCNs/GW290906a_GCN.json,2029-09-06 16:32:32.024232,110.0,0.024,[]
1070,GW290906b,1649,gammapy_models/GW290906b_catO5_1649_gammapy.fits,GCNs/GW290906b_GCN.json,2029-09-06 18:08:56.270992,1120.0,0.219,[]
1071,GW290907a,788,gammapy_models/GW290907a_catO5_788_gammapy.fits,GCNs/GW290907a_GCN.json,2029-09-07 00:34:40.628501,441.0,0.093,[]
1072,GW290908a,458,gammapy_models/GW290908a_catO5_458_gammapy.fits,GCNs/GW290908a_GCN.json,2029-09-08 03:55:17.453742,531.0,0.111,[]
1073,GW290908b,998,gammapy_models/GW290908b_catO5_998_gammapy.fits,GCNs/GW290908b_GCN.json,2029-09-08 12:46:39.534684,345.0,0.074,[]
1074,GW290909a,191,gammapy_models/GW290909a_catO5_191_gammapy.fits,GCNs/GW290909a_GCN.json,2029-09-09 19:56:20.689088,522.0,0.109,[]
1075,GW290910a,1257,gammapy_models/GW290910a_catO5_1257_gammapy.fits,GCNs/GW290910a_GCN.json,2029-09-10 04:12:35.083025,166.0,0.036,[]
1076,GW290910b,2097,gammapy_models/GW290910b_catO5_2097_gammapy.fits,GCNs/GW290910b_GCN.json,2029-09-10 06:59:28.328721,2890.0,0.496,[]
1077,GW290910c,780,gammapy_models/GW290910c_catO5_780_gammapy.fits,GCNs/GW290910c_GCN.json,2029-09-10 15:02:25.778701,188.0,0.041,[]
1078,GW290911a,2181,gammapy_models/GW290911a_catO5_2181_gammapy.fits,GCNs/GW290911a_GCN.json,2029-09-11 11:39:42.836872,819.0,0.165,[]
1079,GW290911b,1602,gammapy_models/GW290911b_catO5_1602_gammapy.fits,GCNs/GW290911b_GCN.json,2029-09-11 18:02:54.848757,704.0,0.144,[]
1080,GW290913a,1774,gammapy_models/GW290913a_catO5_1774_gammapy.fits,GCNs/GW290913a_GCN.json,2029-09-13 06:15:18.519302,436.0,0.092,[]
1081,GW290914a,122,gammapy_models/GW290914a_catO5_122_gammapy.fits,GCNs/GW290914a_GCN.json,2029-09-14 09:18:47.298496,639.0,0.132,[]
1082,GW290914b,1859,gammapy_models/GW290914b_catO5_1859_gammapy.fits,GCNs/GW290914b_GCN.json,2029-09-14 10:10:02.718079,1080.0,0.212,[]
1083,GW290914c,65,gammapy_models/GW290914c_catO5_65_gammapy.fits,GCNs/GW290914c_GCN.json,2029-09-14 17:46:45.253728,146.0,0.032,[]
1084,GW290915a,1709,gammapy_models/GW290915a_catO5_1709_gammapy.fits,GCNs/GW290915a_GCN.json,2029-09-15 00:51:03.524265,216.0,0.047,[]
1085,GW290915b,1693,gammapy_models/GW290915b_catO5_1693_gammapy.fits,GCNs/GW290915b_GCN.json,2029-09-15 20:16:49.752205,601.0,0.124,[]
1086,GW290916a,82,gammapy_models/GW290916a_catO5_82_gammapy.fits,GCNs/GW290916a_GCN.json,2029-09-16 07:37:28.522152,648.0,0.133,[]
1087,GW290916b,1972,gammapy_models/GW290916b_catO5_1972_gammapy.fits,GCNs/GW290916b_GCN.json,2029-09-16 08:41:19.189873,551.0,0.115,[]
1088,GW290916c,847,gammapy_models/GW290916c_catO5_847_gammapy.fits,GCNs/GW290916c_GCN.json,2029-09-16 11:09:59.484508,504.0,0.106,[]
1089,GW290916d,39,gammapy_models/GW290916d_catO5_39_gammapy.fits,GCNs/GW290916d_GCN.json,2029-09-16 15:06:13.938994,550.0,0.114,[]
1090,GW290917a,160,gammapy_models/GW290917a_catO5_160_gammapy.fits,GCNs/GW290917a_GCN.json,2029-09-17 11:39:07.084955,198.0,0.043,[]
1091,GW290917b,1590,gammapy_models/GW290917b_catO5_1590_gammapy.fits,GCNs/GW290917b_GCN.json,2029-09-17 18:27:18.706767,7350.0,1.066,[]
1092,GW290917c,902,gammapy_models/GW290917c_catO5_902_gammapy.fits,GCNs/GW290917c_GCN.json,2029-09-17 19:42:50.760219,513.0,0.107,[]
1093,GW290917d,2018,gammapy_models/GW290917d_catO5_2018_gammapy.fits,GCNs/GW290917d_GCN.json,2029-09-17 21:10:56.220470,305.0,0.066,[]
1094,GW290918a,148,gammapy_models/GW290918a_catO5_148_gammapy.fits,GCNs/GW290918a_GCN.json,2029-09-18 12:20:04.852454,1450.0,0.275,[]
1095,GW290918b,1436,gammapy_models/GW290918b_catO5_1436_gammapy.fits,GCNs/GW290918b_GCN.json,2029-09-18 20:22:18.537641,808.0,0.163,[]
1096,GW290918c,214,gammapy_models/GW290918c_catO5_214_gammapy.fits,GCNs/GW290918c_GCN.json,2029-09-18 22:17:59.345730,639.0,0.132,[]
1097,GW290919a,403,gammapy_models/GW290919a_catO5_403_gammapy.fits,GCNs/GW290919a_GCN.json,2029-09-19 00:22:55.076519,630.0,0.13,[]
1098,GW290919b,497,gammapy_models/GW290919b_catO5_497_gammapy.fits,GCNs/GW290919b_GCN.json,2029-09-19 16:30:51.300798,607.0,0.125,[]
1099,GW290922a,1274,gammapy_models/GW290922a_catO5_1274_gammapy.fits,GCNs/GW290922a_GCN.json,2029-09-22 19:37:43.398141,823.0,0.166,[]
1100,GW290923a,762,gammapy_models/GW290923a_catO5_762_gammapy.fits,GCNs/GW290923a_GCN.json,2029-09-23 07:46:44.386044,309.0,0.066,[]
1101,GW290923b,2144,gammapy_models/GW290923b_catO5_2144_gammapy.fits,GCNs/GW290923b_GCN.json,2029-09-23 13:27:21.821422,1160.0,0.226,[]
1102,GW290924a,714,gammapy_models/GW290924a_catO5_714_gammapy.fits,GCNs/GW290924a_GCN.json,2029-09-24 18:17:23.651666,574.0,0.119,[]
1103,GW290926a,481,gammapy_models/GW290926a_catO5_481_gammapy.fits,GCNs/GW290926a_GCN.json,2029-09-26 00:27:42.347306,278.0,0.06,[]
1104,GW290926b,1466,gammapy_models/GW290926b_catO5_1466_gammapy.fits,GCNs/GW290926b_GCN.json,2029-09-26 13:56:58.688243,790.0,0.16,[]
1105,GW290928a,720,gammapy_models/GW290928a_catO5_720_gammapy.fits,GCNs/GW290928a_GCN.json,2029-09-28 02:18:56.177541,536.0,0.112,[]
1106,GW290929a,690,gammapy_models/GW290929a_catO5_690_gammapy.fits,GCNs/GW290929a_GCN.json,2029-09-29 03:03:54.251343,1210.0,0.234,[]
1107,GW290930a,1403,gammapy_models/GW290930a_catO5_1403_gammapy.fits,GCNs/GW290930a_GCN.json,2029-09-30 15:13:41.928207,173.0,0.038,[]
1108,GW291001a,838,gammapy_models/GW291001a_catO5_838_gammapy.fits,GCNs/GW291001a_GCN.json,2029-10-01 08:00:36.808421,548.0,0.114,[]
1109,GW291001b,480,gammapy_models/GW291001b_catO5_480_gammapy.fits,GCNs/GW291001b_GCN.json,2029-10-01 18:03:43.922185,553.0,0.115,[]
1110,GW291002a,455,gammapy_models/GW291002a_catO5_455_gammapy.fits,GCNs/GW291002a_GCN.json,2029-10-02 14:25:37.680597,501.0,0.105,[]
1111,GW291002b,2181,gammapy_models/GW291002b_catO5_2181_gammapy.fits,GCNs/GW291002b_GCN.json,2029-10-02 17:34:09.374197,819.0,0.165,[]
1112,GW291003a,1391,gammapy_models/GW291003a_catO5_1391_gammapy.fits,GCNs/GW291003a_GCN.json,2029-10-03 04:26:34.482639,440.0,0.093,[]
1113,GW291004a,783,gammapy_models/GW291004a_catO5_783_gammapy.fits,GCNs/GW291004a_GCN.json,2029-10-04 21:47:07.976655,626.0,0.129,[]
1114,GW291005a,1438,gammapy_models/GW291005a_catO5_1438_gammapy.fits,GCNs/GW291005a_GCN.json,2029-10-05 12:57:51.864135,472.0,0.099,[]
1115,GW291006a,2143,gammapy_models/GW291006a_catO5_2143_gammapy.fits,GCNs/GW291006a_GCN.json,2029-10-06 05:31:27.395812,576.0,0.12,[]
1116,GW291006b,1522,gammapy_models/GW291006b_catO5_1522_gammapy.fits,GCNs/GW291006b_GCN.json,2029-10-06 07:01:32.874089,593.0,0.123,[]
1117,GW291006c,2221,gammapy_models/GW291006c_catO5_2221_gammapy.fits,GCNs/GW291006c_GCN.json,2029-10-06 13:34:19.543942,643.0,0.132,[]
1118,GW291007a,2115,gammapy_models/GW291007a_catO5_2115_gammapy.fits,GCNs/GW291007a_GCN.json,2029-10-07 14:48:33.118495,694.0,0.142,[]
1119,GW291007b,803,gammapy_models/GW291007b_catO5_803_gammapy.fits,GCNs/GW291007b_GCN.json,2029-10-07 18:17:03.627383,452.0,0.095,[]
1120,GW291008a,1259,gammapy_models/GW291008a_catO5_1259_gammapy.fits,GCNs/GW291008a_GCN.json,2029-10-08 04:28:34.333303,507.0,0.106,[]
1121,GW291010a,407,gammapy_models/GW291010a_catO5_407_gammapy.fits,GCNs/GW291010a_GCN.json,2029-10-10 07:19:04.036784,2870.0,0.493,[]
1122,GW291010b,1202,gammapy_models/GW291010b_catO5_1202_gammapy.fits,GCNs/GW291010b_GCN.json,2029-10-10 09:26:34.806796,899.0,0.18,[]
1123,GW291010c,1206,gammapy_models/GW291010c_catO5_1206_gammapy.fits,GCNs/GW291010c_GCN.json,2029-10-10 09:45:45.732285,1130.0,0.221,[]
1124,GW291010d,1271,gammapy_models/GW291010d_catO5_1271_gammapy.fits,GCNs/GW291010d_GCN.json,2029-10-10 21:52:11.193339,8190.0,1.164,[]
1125,GW291011a,411,gammapy_models/GW291011a_catO5_411_gammapy.fits,GCNs/GW291011a_GCN.json,2029-10-11 09:46:21.900363,224.0,0.049,[]
1126,GW291011b,225,gammapy_models/GW291011b_catO5_225_gammapy.fits,GCNs/GW291011b_GCN.json,2029-10-11 13:10:05.465025,674.0,0.138,[]
1127,GW291012a,1012,gammapy_models/GW291012a_catO5_1012_gammapy.fits,GCNs/GW291012a_GCN.json,2029-10-12 01:38:31.690091,477.0,0.1,[]
1128,GW291012b,1741,gammapy_models/GW291012b_catO5_1741_gammapy.fits,GCNs/GW291012b_GCN.json,2029-10-12 03:27:45.317362,125.0,0.028,[]
1129,GW291012c,1418,gammapy_models/GW291012c_catO5_1418_gammapy.fits,GCNs/GW291012c_GCN.json,2029-10-12 20:24:45.501688,539.0,0.112,[]
1130,GW291012d,1784,gammapy_models/GW291012d_catO5_1784_gammapy.fits,GCNs/GW291012d_GCN.json,2029-10-12 21:43:43.980259,6130.0,0.92,[]
1131,GW291013a,1574,gammapy_models/GW291013a_catO5_1574_gammapy.fits,GCNs/GW291013a_GCN.json,2029-10-13 06:58:43.403361,646.0,0.133,[]
1132,GW291014a,730,gammapy_models/GW291014a_catO5_730_gammapy.fits,GCNs/GW291014a_GCN.json,2029-10-14 08:51:41.961590,494.0,0.104,[]
1133,GW291015a,2251,gammapy_models/GW291015a_catO5_2251_gammapy.fits,GCNs/GW291015a_GCN.json,2029-10-15 22:03:41.506480,4760.0,0.749,[]
1134,GW291016a,959,gammapy_models/GW291016a_catO5_959_gammapy.fits,GCNs/GW291016a_GCN.json,2029-10-16 11:04:14.094536,597.0,0.124,[]
1135,GW291017a,2017,gammapy_models/GW291017a_catO5_2017_gammapy.fits,GCNs/GW291017a_GCN.json,2029-10-17 17:23:10.991536,369.0,0.079,[]
1136,GW291019a,2263,gammapy_models/GW291019a_catO5_2263_gammapy.fits,GCNs/GW291019a_GCN.json,2029-10-19 03:02:24.324951,347.0,0.074,[]
1137,GW291019b,328,gammapy_models/GW291019b_catO5_328_gammapy.fits,GCNs/GW291019b_GCN.json,2029-10-19 13:15:12.230357,335.0,0.072,[]
1138,GW291020a,1450,gammapy_models/GW291020a_catO5_1450_gammapy.fits,GCNs/GW291020a_GCN.json,2029-10-20 07:26:30.020087,4880.0,0.764,[]
